work_year,experience_level,salary_in_usd,remote_ratio,company_size,job_category,company_continent,employee_continent
2022,SE,"[100 000, 150 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,ML ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,ML ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA ARCHITECTURE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ARCHITECTURE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,L,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,L,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,ML ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,ML ENGINEERING,Americas,Americas
2022,SE,"[200 000, 250 000[",0,L,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",0,L,DATA SCIENCE,Americas,Americas
2022,SE,"[250 000, 300 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,MI,"[50 000, 100 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,MI,"[50 000, 100 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,MI,"[150 000, 200 000[",100,L,ML ENGINEERING,Americas,Americas
2022,MI,"[100 000, 150 000[",100,L,ML ENGINEERING,Americas,Americas
2022,MI,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,MI,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,DATA SCIENCE,Americas,Americas
2022,SE,"[50 000, 100 000[",0,M,DATA SCIENCE,Americas,Americas
2022,MI,"[50 000, 100 000[",0,S,DATA ANALYSIS,Americas,Americas
2022,MI,"[50 000, 100 000[",0,S,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,EX,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,EX,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[200 000, 250 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",0,L,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",0,L,DATA SCIENCE,Americas,Americas
2022,MI,"[100 000, 150 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,MI,"[100 000, 150 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,MI,"[100 000, 150 000[",0,M,DATA SCIENCE,Americas,Americas
2022,MI,"[50 000, 100 000[",0,M,DATA SCIENCE,Americas,Americas
2022,MI,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,MI,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,EX,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,EX,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",0,L,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",0,L,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,DATA SCIENCE,Americas,Americas
2022,SE,"[50 000, 100 000[",0,M,DATA SCIENCE,Americas,Americas
2022,MI,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,MI,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,EX,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,EX,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,EX,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,EX,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[200 000, 250 000[",100,L,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,L,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[200 000, 250 000[",0,L,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",0,L,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[50 000, 100 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[50 000, 100 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[200 000, 250 000[",0,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",0,M,DATA SCIENCE,Americas,Americas
2022,SE,"[200 000, 250 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,ML ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,ML ENGINEERING,Americas,Americas
2022,SE,"[250 000, 300 000[",100,M,DATA ARCHITECTURE,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA ARCHITECTURE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,MI,"[100 000, 150 000[",0,M,DATA SCIENCE,Americas,Americas
2022,MI,"[100 000, 150 000[",0,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,MI,"[200 000, 250 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,MI,"[50 000, 100 000[",0,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ARCHITECTURE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ARCHITECTURE,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,MI,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,MI,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",0,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[0,50 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,MI,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,MI,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,ML ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,ML ENGINEERING,Americas,Americas
2022,MI,"[200 000, 250 000[",100,M,DATA SCIENCE,Americas,Americas
2022,MI,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,EX,>300 000,100,M,DATA ENGINEERING,Americas,Americas
2022,EX,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[50 000, 100 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,MI,"[100 000, 150 000[",100,S,ML ENGINEERING,Americas,Americas
2022,MI,"[0,50 000[",50,L,ML ENGINEERING,Americas,Americas
2022,MI,"[150 000, 200 000[",100,L,DATA SCIENCE,Americas,Americas
2022,EN,"[50 000, 100 000[",100,S,DATA ENGINEERING,Americas,Americas
2021,MI,"[100 000, 150 000[",50,L,DATA SCIENCE,Americas,Americas
2022,MI,"[50 000, 100 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,MI,"[150 000, 200 000[",50,M,ML ENGINEERING,Americas,Americas
2022,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2022,EN,"[100 000, 150 000[",100,L,DATA SCIENCE,Americas,Americas
2022,MI,"[100 000, 150 000[",100,L,DATA SCIENCE,Americas,Americas
2022,SE,>300 000,100,L,DATA ANALYSIS,Americas,Americas
2021,SE,"[150 000, 200 000[",0,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[200 000, 250 000[",0,L,DATA SCIENCE,Americas,Americas
2021,MI,"[100 000, 150 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,EN,"[50 000, 100 000[",100,M,DATA SCIENCE,Americas,Americas
2022,SE,>300 000,100,L,DATA SCIENCE,Americas,Americas
2022,SE,"[150 000, 200 000[",100,L,DATA SCIENCE,Americas,Americas
2021,SE,"[200 000, 250 000[",0,L,DATA SCIENCE,Americas,Americas
2021,MI,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2021,EN,"[100 000, 150 000[",0,S,DATA SCIENCE,Americas,Americas
2022,SE,"[100 000, 150 000[",50,L,DATA SCIENCE,Americas,Americas
2022,EN,"[100 000, 150 000[",50,L,DATA ANALYSIS,Americas,Americas
2021,MI,"[50 000, 100 000[",100,S,DATA SCIENCE,Americas,Americas
2022,EN,"[100 000, 150 000[",100,M,DATA ENGINEERING,Americas,Americas
2022,EN,"[100 000, 150 000[",0,M,DATA ARCHITECTURE,Americas,Americas
2021,SE,"[100 000, 150 000[",50,S,ML ENGINEERING,Americas,Americas
2021,EN,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2021,SE,"[200 000, 250 000[",100,M,DATA ENGINEERING,Americas,Americas
2021,MI,"[200 000, 250 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,MI,"[100 000, 150 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,MI,"[150 000, 200 000[",100,L,DATA ARCHITECTURE,Americas,Americas
2021,MI,"[150 000, 200 000[",100,L,DATA ARCHITECTURE,Americas,Americas
2021,EN,"[50 000, 100 000[",50,S,DATA ANALYSIS,Americas,Americas
2021,EX,"[250 000, 300 000[",0,L,DATA SCIENCE,Americas,Americas
2021,EN,"[50 000, 100 000[",100,L,DATA ENGINEERING,Americas,Americas
2020,EN,"[50 000, 100 000[",100,L,DATA ARCHITECTURE,Americas,Americas
2021,EN,"[100 000, 150 000[",100,S,ML ENGINEERING,Americas,Americas
2021,SE,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2020,MI,>300 000,0,M,DATA SCIENCE,Americas,Americas
2021,SE,"[100 000, 150 000[",100,L,DATA SCIENCE,Americas,Americas
2021,MI,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2020,MI,"[100 000, 150 000[",100,L,DATA SCIENCE,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,MI,"[50 000, 100 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,EN,"[50 000, 100 000[",100,S,DATA ANALYSIS,Americas,Americas
2021,EN,"[50 000, 100 000[",100,S,DATA ANALYSIS,Americas,Americas
2021,MI,"[100 000, 150 000[",100,L,DATA ANALYSIS,Americas,Americas
2020,EN,"[250 000, 300 000[",50,L,ML ENGINEERING,Americas,Americas
2020,EN,"[100 000, 150 000[",100,S,ML ENGINEERING,Americas,Americas
2021,MI,"[100 000, 150 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,EN,"[50 000, 100 000[",100,M,DATA ANALYSIS,Americas,Americas
2021,MI,"[100 000, 150 000[",100,M,DATA ANALYSIS,Americas,Americas
2021,EX,"[200 000, 250 000[",100,L,DATA SCIENCE,Americas,Americas
2021,EN,"[200 000, 250 000[",100,L,ML ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",100,M,DATA ENGINEERING,Americas,Americas
2021,SE,"[100 000, 150 000[",100,S,DATA ENGINEERING,Americas,Americas
2020,MI,"[100 000, 150 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,EN,"[50 000, 100 000[",100,M,DATA ARCHITECTURE,Americas,Americas
2021,MI,>300 000,100,L,DATA ANALYSIS,Americas,Americas
2021,SE,"[250 000, 300 000[",0,L,DATA ENGINEERING,Americas,Americas
2020,SE,"[150 000, 200 000[",100,L,DATA ENGINEERING,Americas,Americas
2020,MI,"[100 000, 150 000[",100,L,DATA SCIENCE,Americas,Americas
2021,MI,"[200 000, 250 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,MI,"[50 000, 100 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,EN,"[50 000, 100 000[",100,S,DATA SCIENCE,Americas,Americas
2021,SE,"[150 000, 200 000[",100,M,DATA ANALYSIS,Americas,Americas
2020,EN,"[50 000, 100 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA SCIENCE,Americas,Americas
2021,MI,"[50 000, 100 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,MI,"[100 000, 150 000[",0,S,DATA SCIENCE,Americas,Americas
2021,MI,"[150 000, 200 000[",100,L,DATA ARCHITECTURE,Americas,Americas
2021,SE,"[200 000, 250 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,SE,"[200 000, 250 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[250 000, 300 000[",100,S,ML ENGINEERING,Americas,Americas
2021,MI,"[100 000, 150 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,EN,"[50 000, 100 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",50,L,ML ENGINEERING,Americas,Americas
2021,MI,"[100 000, 150 000[",100,L,DATA ENGINEERING,Americas,Americas
2020,SE,"[150 000, 200 000[",50,L,ML ENGINEERING,Americas,Americas
2021,EN,"[50 000, 100 000[",50,L,DATA SCIENCE,Americas,Americas
2021,EN,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2020,EN,"[50 000, 100 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,MI,"[100 000, 150 000[",0,M,DATA ENGINEERING,Americas,Americas
2021,MI,"[50 000, 100 000[",0,M,DATA ENGINEERING,Americas,Americas
2020,SE,"[150 000, 200 000[",100,S,DATA SCIENCE,Americas,Americas
2021,SE,"[100 000, 150 000[",0,L,DATA SCIENCE,Americas,Americas
2021,MI,"[100 000, 150 000[",50,L,DATA SCIENCE,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA SCIENCE,Americas,Americas
2020,MI,"[100 000, 150 000[",100,L,DATA ANALYSIS,Americas,Americas
2020,MI,"[50 000, 100 000[",100,L,DATA ANALYSIS,Americas,Americas
2021,EN,"[50 000, 100 000[",50,S,ML ENGINEERING,Americas,Americas
2021,EN,"[50 000, 100 000[",100,S,DATA SCIENCE,Americas,Americas
2021,SE,"[150 000, 200 000[",100,M,ML ENGINEERING,Americas,Americas
2020,MI,"[50 000, 100 000[",100,L,DATA ANALYSIS,Americas,Americas
2020,MI,"[50 000, 100 000[",0,M,DATA ANALYSIS,Americas,Americas
2021,SE,"[100 000, 150 000[",0,L,DATA ANALYSIS,Americas,Americas
2020,EX,>300 000,100,L,DATA SCIENCE,Americas,Americas
2021,SE,"[200 000, 250 000[",100,L,ML ENGINEERING,Americas,Americas
2021,MI,"[150 000, 200 000[",100,L,DATA SCIENCE,Americas,Americas
2021,EX,>300 000,100,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",0,M,DATA ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA ENGINEERING,Americas,Americas
2020,MI,"[100 000, 150 000[",100,L,DATA ENGINEERING,Americas,Americas
2021,SE,"[100 000, 150 000[",100,L,DATA ANALYSIS,Americas,Americas
2020,SE,"[100 000, 150 000[",50,L,DATA SCIENCE,Americas,Americas
2021,MI,"[100 000, 150 000[",50,L,DATA SCIENCE,Americas,Americas
2021,MI,"[100 000, 150 000[",50,L,DATA SCIENCE,Americas,Americas
2021,SE,"[200 000, 250 000[",100,L,DATA SCIENCE,Americas,Americas
2021,MI,"[50 000, 100 000[",0,L,DATA ANALYSIS,Americas,Americas
2021,MI,"[50 000, 100 000[",0,L,DATA ANALYSIS,Americas,Americas
2021,MI,"[50 000, 100 000[",0,L,DATA SCIENCE,Americas,Americas
2020,SE,"[150 000, 200 000[",100,M,DATA SCIENCE,Americas,Americas
2020,MI,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2020,MI,"[100 000, 150 000[",100,M,DATA SCIENCE,Americas,Americas
2021,MI,>300 000,50,L,ML ENGINEERING,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA SCIENCE,Americas,Americas
2020,SE,>300 000,100,L,DATA SCIENCE,Americas,Americas
2021,MI,"[150 000, 200 000[",100,L,DATA SCIENCE,Americas,Americas
2020,EN,"[100 000, 150 000[",100,S,DATA SCIENCE,Americas,Americas
2021,SE,"[150 000, 200 000[",100,L,DATA SCIENCE,Europe,Americas
2022,EN,"[50 000, 100 000[",50,M,DATA SCIENCE,Europe,Americas
2021,SE,"[200 000, 250 000[",100,L,ML ENGINEERING,Americas,Americas
2022,EN,"[100 000, 150 000[",100,L,DATA SCIENCE,Americas,Americas
2021,MI,"[0,50 000[",100,L,DATA SCIENCE,Americas,Americas
2022,MI,"[200 000, 250 000[",100,L,DATA SCIENCE,Americas,Asia
2021,EX,"[150 000, 200 000[",100,L,DATA ANALYSIS,Americas,Asia
2021,SE,"[50 000, 100 000[",50,L,DATA SCIENCE,Americas,Asia
2021,MI,"[0,50 000[",100,S,DATA SCIENCE,Americas,Asia
2022,EN,"[0,50 000[",50,M,DATA SCIENCE,Asia,Asia
2022,EN,"[0,50 000[",100,M,DATA ANALYSIS,Asia,Asia
2022,SE,"[50 000, 100 000[",50,L,ML ENGINEERING,Asia,Asia
2022,MI,"[0,50 000[",100,S,DATA ANALYSIS,Asia,Asia
2021,EN,"[0,50 000[",100,M,ML ENGINEERING,Asia,Asia
2022,EN,"[0,50 000[",0,S,DATA SCIENCE,Asia,Asia
2020,EN,"[0,50 000[",100,L,DATA ENGINEERING,Asia,Asia
2020,EN,"[0,50 000[",100,L,DATA ENGINEERING,Asia,Asia
2022,EX,"[50 000, 100 000[",50,L,ML ENGINEERING,Asia,Asia
2022,MI,"[0,50 000[",100,M,DATA ANALYSIS,Asia,Asia
2022,MI,"[0,50 000[",100,L,DATA SCIENCE,Asia,Asia
2022,EN,"[0,50 000[",100,M,DATA SCIENCE,Asia,Asia
2021,SE,"[0,50 000[",50,L,DATA SCIENCE,Asia,Asia
2021,EN,"[0,50 000[",100,S,ML ENGINEERING,Asia,Asia
2021,MI,"[0,50 000[",0,S,DATA SCIENCE,Asia,Asia
2021,EN,"[0,50 000[",100,L,DATA ENGINEERING,Asia,Asia
2021,EN,"[0,50 000[",50,L,DATA SCIENCE,Asia,Asia
2021,EN,"[0,50 000[",100,M,DATA SCIENCE,Asia,Asia
2020,EN,"[0,50 000[",0,S,DATA ANALYSIS,Asia,Asia
2021,EN,"[0,50 000[",50,M,DATA ENGINEERING,Asia,Asia
